Tezos USD (XTZ-USD) CCC - CoinMarketCap. Currency in USD,,,,,,
Date,Open,High,Low,Close*,Adj Close**,Volume
"Jun 16, 2018",3.8796,4.0995,3.8122,4.0599,4.0599,"874,219"
"Jun 15, 2018",4.1523,4.154,3.8492,3.8786,3.8786,"1,321,420"
"Jun 14, 2018",3.8891,4.1971,3.859,4.1527,4.1527,"1,196,480"
"Jun 13, 2018",4.3267,4.3267,3.7339,3.8934,3.8934,"1,089,760"
"Jun 12, 2018",4.446,4.5312,4.2695,4.3326,4.3326,"1,232,530"
"Jun 11, 2018",4.7941,4.7941,4.0858,4.4481,4.4481,"1,250,330"
"Jun 10, 2018",4.9436,4.9436,4.4847,4.8004,4.8004,"1,350,140"
"Jun 09, 2018",5.0154,5.224,4.9123,4.9404,4.9404,"1,266,220"
"Jun 08, 2018",5.0025,5.0701,4.9239,5.0132,5.0132,"1,228,880"
"Jun 07, 2018",4.9215,5.0646,4.9215,4.9971,4.9971,"1,226,990"
"Jun 06, 2018",5.3197,5.3218,4.797,4.9097,4.9097,"1,504,880"
"Jun 05, 2018",4.9362,5.3202,4.8689,5.3202,5.3202,"1,567,270"
"Jun 04, 2018",5.0879,5.3182,4.8516,4.9309,4.9309,"1,344,880"
"Jun 03, 2018",5.7681,5.803,5.002,5.0571,5.0571,"1,261,420"
"Jun 02, 2018",5.1611,5.9743,5.1568,5.7829,5.7829,"1,271,660"
"Jun 01, 2018",4.8329,5.2001,4.7867,5.1643,5.1643,"964,214"
"May 31, 2018",4.9438,5.3063,4.7843,4.8291,4.8291,"799,551"
"May 30, 2018",4.8208,5.2915,4.6726,5.1273,5.1273,"795,714"
"May 29, 2018",4.2215,4.8569,4.1823,4.8569,4.8569,"746,728"
"May 28, 2018",4.3516,4.4446,4.196,4.2212,4.2212,"734,131"
"May 27, 2018",4.4041,4.7059,4.2806,4.3407,4.3407,"888,253"
"May 26, 2018",4.3815,4.716,4.338,4.4023,4.4023,"850,989"
"May 25, 2018",4.109,4.5519,4.0997,4.3874,4.3874,"748,165"
"May 24, 2018",3.8934,4.1181,3.8484,4.0945,4.0945,"808,681"
"May 23, 2018",4.1781,4.2465,3.8529,3.924,3.924,"686,064"
"May 22, 2018",4.5042,4.6352,4.0875,4.175,4.175,"834,201"
"May 21, 2018",4.8638,4.908,4.4923,4.507,4.507,"648,977"
"May 20, 2018",4.774,5.0131,4.7491,4.8606,4.8606,"719,261"
"May 19, 2018",4.6987,4.8521,4.6599,4.7561,4.7561,"539,467"
"May 18, 2018",4.5139,4.735,4.4488,4.6979,4.6979,"707,950"
"May 17, 2018",4.5016,4.6844,4.4489,4.5135,4.5135,"838,531"
"May 16, 2018",5.0208,5.0208,4.4284,4.512,4.512,"830,118"
"May 15, 2018",5.151,5.4569,4.6014,5.0282,5.0282,"1,396,440"
"May 14, 2018",4.3062,5.2041,4.1865,5.1318,5.1318,"908,313"
"May 13, 2018",3.9261,4.9013,3.6371,4.2914,4.2914,"775,378"
"May 12, 2018",3.703,3.9465,3.5418,3.8933,3.8933,"606,088"
"May 11, 2018",3.8482,3.9105,3.6473,3.7092,3.7092,"690,693"
"May 10, 2018",3.8966,4.0015,3.7953,3.8417,3.8417,"426,150"
"May 09, 2018",3.8039,3.9884,3.6721,3.8974,3.8974,"721,042"
"May 08, 2018",3.8544,3.9305,3.7243,3.8048,3.8048,"635,011"
"May 07, 2018",4.0284,4.0355,3.7645,3.8428,3.8428,"389,978"
"May 06, 2018",4.0708,4.2077,3.8896,4.025,4.025,"940,943"
"May 05, 2018",3.8746,4.1456,3.8713,4.0563,4.0563,"685,947"
"May 04, 2018",3.9214,4.0729,3.7968,3.8908,3.8908,"1,101,230"
"May 03, 2018",3.7028,3.939,3.6155,3.9347,3.9347,"864,271"
"May 02, 2018",3.6335,3.7263,3.4848,3.7128,3.7128,"321,435"
"May 01, 2018",3.6231,3.6582,3.4454,3.646,3.646,"447,033"
"Apr 30, 2018",3.7677,3.8459,3.5035,3.6192,3.6192,"921,106"
"Apr 29, 2018",3.7303,3.9026,3.6382,3.77,3.77,"1,188,380"
"Apr 28, 2018",3.5357,3.7339,3.4104,3.7284,3.7284,"930,614"
"Apr 27, 2018",3.5134,3.7662,3.4028,3.5504,3.5504,"983,449"
"Apr 26, 2018",3.5781,3.5877,3.3374,3.504,3.504,"1,079,720"
"Apr 25, 2018",4.1804,4.2068,3.2942,3.6168,3.6168,"1,198,230"
"Apr 24, 2018",3.456,4.2096,3.4546,4.2096,4.2096,"1,480,110"
"Apr 23, 2018",3.1487,3.4933,2.9698,3.4689,3.4689,"1,126,150"
"Apr 22, 2018",2.9953,3.1704,2.9384,3.1704,3.1704,"490,323"
"Apr 21, 2018",2.9945,3.0821,2.9392,2.9752,2.9752,"318,341"
"Apr 20, 2018",3.0469,3.1989,2.9337,2.9929,2.9929,"764,020"
"Apr 19, 2018",3.0173,3.0546,2.9086,3.0473,3.0473,"438,272"
"Apr 18, 2018",2.8366,3.0298,2.8328,3.0204,3.0204,"352,946"
"Apr 17, 2018",3.0608,3.0904,2.8248,2.8454,2.8454,"312,086"
"Apr 16, 2018",2.9888,3.1188,2.9207,3.0608,3.0608,"314,907"
"Apr 15, 2018",2.8667,3.1074,2.8507,2.9915,2.9915,"711,535"
"Apr 14, 2018",2.8363,2.9313,2.7681,2.8735,2.8735,"562,631"
"Apr 13, 2018",3.0474,3.0817,2.7859,2.8395,2.8395,"561,679"
"Apr 12, 2018",2.6698,3.071,2.6539,3.0463,3.0463,"801,305"
"Apr 11, 2018",2.68,2.733,2.6275,2.6696,2.6696,"627,519"
"Apr 10, 2018",2.6076,2.7027,2.5825,2.6801,2.6801,"570,796"
"Apr 09, 2018",2.6452,2.7547,2.5217,2.6057,2.6057,"597,836"
"Apr 08, 2018",2.6015,2.6741,2.6015,2.6411,2.6411,"645,937"
"Apr 07, 2018",2.5051,2.6573,2.4908,2.5976,2.5976,"426,068"
"Apr 06, 2018",2.6885,2.6997,2.4594,2.4982,2.4982,"434,243"
"Apr 05, 2018",2.665,2.715,2.5435,2.701,2.701,"952,683"
"Apr 04, 2018",2.8733,2.9022,2.5628,2.6622,2.6622,"846,519"
"Apr 03, 2018",2.7556,2.9413,2.6928,2.8796,2.8796,"682,609"
"Apr 02, 2018",2.6484,2.8014,2.6273,2.751,2.751,"257,206"
"Apr 01, 2018",2.8725,2.8861,2.5407,2.6409,2.6409,"534,227"
"Mar 31, 2018",2.8112,2.962,2.7275,2.8629,2.8629,"312,477"
"Mar 30, 2018",2.7764,3.0642,2.6681,2.8052,2.8052,"435,505"
"Mar 29, 2018",3.1289,3.1454,2.7432,2.7875,2.7875,"375,158"
"Mar 28, 2018",3.0147,3.212,2.9396,3.1374,3.1374,"441,428"
"Mar 27, 2018",3.5193,3.5693,2.9067,3.0247,3.0247,"1,624,890"
"Mar 26, 2018",3.9394,4.1581,3.3039,3.5159,3.5159,"1,057,200"
"Mar 25, 2018",3.8955,4.0276,3.6805,3.9307,3.9307,"552,477"
"Mar 24, 2018",3.5086,3.9125,3.3607,3.9125,3.9125,"1,218,370"
"Mar 23, 2018",3.3728,3.4721,3.204,3.4721,3.4721,"468,063"
"Mar 22, 2018",3.3802,3.4292,3.196,3.3393,3.3393,"480,031"
"Mar 21, 2018",3.2991,3.5371,3.1998,3.3525,3.3525,"753,571"
"Mar 20, 2018",3.0536,3.3323,2.8511,3.2895,3.2895,"813,326"
"Mar 19, 2018",2.8112,3.2149,2.8112,3.022,3.022,"700,166"
"Mar 18, 2018",2.7943,2.8286,2.5122,2.8164,2.8164,"411,180"
"Mar 17, 2018",2.9435,2.9532,2.7311,2.7932,2.7932,"346,576"
"Mar 16, 2018",3.1623,3.1859,2.9423,2.9428,2.9428,"409,957"
"Mar 15, 2018",3.0844,3.295,2.8715,3.1689,3.1689,"240,690"
"Mar 14, 2018",3.3815,3.6365,2.948,3.0885,3.0885,"327,781"
"Mar 13, 2018",3.3023,3.4455,3.1637,3.3804,3.3804,"182,144"
"Mar 12, 2018",3.5672,3.895,3.2109,3.3068,3.3068,"360,429"
"Mar 11, 2018",3.0127,3.6045,2.9167,3.6045,3.6045,"251,491"
"Mar 10, 2018",3.0646,3.251,3.0129,3.0142,3.0142,"311,390"
"Mar 09, 2018",3.0188,3.1688,2.7371,3.0758,3.0758,"502,712"
"Mar 08, 2018",3.395,3.5526,2.905,3.0359,3.0359,"670,284"
"Mar 07, 2018",3.5791,3.7394,3.2977,3.3962,3.3962,"371,408"
"Mar 06, 2018",4.0825,4.0825,3.5669,3.6167,3.6167,"925,033"
"Mar 05, 2018",4.2511,4.2715,4.0037,4.0537,4.0537,"306,890"
"Mar 04, 2018",4.3848,4.4026,4.0682,4.259,4.259,"425,664"
"Mar 03, 2018",4.301,4.4614,4.2632,4.4081,4.4081,"257,175"
"Mar 02, 2018",4.3781,4.4282,4.2776,4.3056,4.3056,"327,186"
"Mar 01, 2018",4.2375,4.5638,4.219,4.3855,4.3855,"547,252"
"Feb 28, 2018",4.3194,4.8891,4.1643,4.2338,4.2338,"702,098"
"Feb 27, 2018",4.0026,4.4326,3.7108,4.3636,4.3636,"556,383"
"Feb 26, 2018",4.7245,4.7881,3.1221,3.9641,3.9641,"1,583,130"
"Feb 25, 2018",4.8346,4.9991,4.6306,4.6739,4.6739,"524,865"
"Feb 24, 2018",4.7014,5.0609,4.4909,4.8415,4.8415,"1,219,590"
"Feb 23, 2018",4.0472,4.7024,3.9468,4.6946,4.6946,"1,623,090"
"Feb 22, 2018",3.5312,4.1635,3.2697,4.0552,4.0552,"2,167,420"
"Feb 21, 2018",3.8809,3.9156,3.5089,3.5286,3.5286,"1,102,720"
"Feb 20, 2018",3.5081,4.5753,3.4686,3.9081,3.9081,"2,076,160"
"Feb 19, 2018",2.8528,3.6979,2.7089,3.4431,3.4431,"1,528,560"
"Feb 18, 2018",2.7662,2.9622,2.6018,2.873,2.873,"1,038,200"
"Feb 17, 2018",2.6926,2.8629,2.6665,2.7451,2.7451,"900,364"
"Feb 16, 2018",2.5569,2.7429,2.5017,2.6934,2.6934,"903,445"
"Feb 15, 2018",2.5003,2.7729,2.4842,2.572,2.572,"751,962"
"Feb 14, 2018",2.6055,2.8553,2.2753,2.4967,2.4967,"1,870,300"
"Feb 13, 2018",3.2176,3.2284,2.3173,2.6065,2.6065,"1,543,840"
"Feb 12, 2018",2.999,3.3024,2.999,3.2182,3.2182,"928,316"
"Feb 11, 2018",3.2764,3.2873,2.9229,2.9818,2.9818,"606,314"
"Feb 10, 2018",3.1607,3.5274,3.1308,3.2748,3.2748,"1,086,180"
"Feb 09, 2018",2.9753,3.3243,2.7486,3.1698,3.1698,"1,119,960"
"Feb 08, 2018",2.4077,3.0191,2.4077,2.9539,2.9539,"1,888,850"
"Feb 07, 2018",2.4476,2.8454,2.1934,2.4157,2.4157,"2,082,500"
"Feb 06, 2018",2.4119,2.4657,1.7579,2.4637,2.4637,"1,706,220"
"Feb 05, 2018",3.0361,3.0931,2.194,2.4139,2.4139,"2,070,610"
"Feb 04, 2018",3.1663,3.504,2.9141,3.0666,3.0666,"1,498,690"
"Feb 03, 2018",2.8672,3.2834,2.7474,3.1757,3.1757,"1,660,240"
"Feb 02, 2018",3.0649,3.0727,2.4259,2.8519,2.8519,"2,820,460"
"Feb 01, 2018",3.394,3.484,2.7918,3.0636,3.0636,"3,109,900"
"Jan 31, 2018",3.4831,3.7991,2.7943,3.3888,3.3888,"2,148,400"
"Jan 30, 2018",3.3063,4.1463,2.7287,3.4358,3.4358,"1,429,180"
"Jan 29, 2018",4.5406,4.8905,2.831,3.2821,3.2821,"2,035,690"
"Jan 28, 2018",4.1174,4.6772,4.1174,4.5782,4.5782,"617,533"
"Jan 27, 2018",4.1118,4.2036,4.0153,4.0906,4.0906,"343,186"
"Jan 26, 2018",4.0139,4.1453,3.837,4.108,4.108,"621,430"
"Jan 25, 2018",3.9549,4.5727,3.8391,4.0355,4.0355,"1,303,740"
"Jan 24, 2018",4.743,4.8189,3.8456,4.2443,4.2443,"1,542,820"
"Jan 23, 2018",4.682,4.9256,4.516,4.7448,4.7448,"4,212,570"
"Jan 22, 2018",4.6401,5.0286,4.3639,4.7312,4.7312,"2,760,220"
"Jan 21, 2018",5.0096,5.0715,4.4144,4.5846,4.5846,"1,290,190"
"Jan 20, 2018",4.7813,5.105,4.7308,4.9872,4.9872,"3,153,040"
"Jan 19, 2018",5.0843,5.4341,4.508,4.7436,4.7436,"4,734,330"
"Jan 18, 2018",4.5158,5.757,4.46,5.133,5.133,"3,888,860"
"Jan 17, 2018",4.8183,5.185,3.9354,4.528,4.528,"2,515,590"
"Jan 16, 2018",5.2391,5.3371,4.4025,4.8394,4.8394,"3,465,340"
"Jan 15, 2018",5.5187,5.7387,4.8911,5.2289,5.2289,"3,217,700"
"Jan 14, 2018",6.0614,6.103,4.9106,5.5512,5.5512,"3,379,230"
"Jan 13, 2018",5.7789,6.0948,5.4065,6.0728,6.0728,"1,687,140"
"Jan 12, 2018",5.2854,6.398,4.9358,5.747,5.747,"1,125,140"
"Jan 11, 2018",4.9265,5.494,4.6842,5.2715,5.2715,"961,974"
"Jan 10, 2018",4.9541,5.7177,4.5088,4.9472,4.9472,"1,154,550"
"Jan 09, 2018",4.7715,5.8099,4.6393,4.9707,4.9707,"1,552,540"
"Jan 08, 2018",5.5081,5.9085,4.432,4.7359,4.7359,"1,398,750"
"Jan 07, 2018",5.2919,6.6644,5.196,5.4393,5.4393,"1,354,790"
"Jan 06, 2018",5.5245,6.4637,5.0822,5.4489,5.4489,"1,202,100"
"Jan 05, 2018",4.5682,7.3123,4.5682,5.4839,5.4839,"1,852,540"
"Jan 04, 2018",7.1399,7.5478,6.1022,6.1518,6.1518,"1,201,580"
"Jan 03, 2018",5.5499,7.0878,5.505,7.0878,7.0878,"1,702,840"
"Jan 02, 2018",4.5445,6.052,4.5445,5.5417,5.5417,"1,814,600"
"Jan 01, 2018",4.112,4.7324,3.9465,4.5269,4.5269,"675,780"
"Dec 31, 2017",3.8435,4.2387,3.7238,4.0794,4.0794,"519,750"
"Dec 30, 2017",3.7823,4.1702,3.7187,3.8825,3.8825,"713,963"
"Dec 29, 2017",3.8184,4.4265,3.714,3.7571,3.7571,"945,485"
"Dec 28, 2017",3.8563,3.9196,3.5202,3.7898,3.7898,"579,467"
"Dec 27, 2017",4.3287,4.3287,3.7448,3.8709,3.8709,"1,123,050"
"Dec 26, 2017",3.9031,4.3507,3.6676,4.261,4.261,"813,451"
"Dec 25, 2017",4.0119,4.5712,3.9,3.9,3.9,"1,310,020"
"Dec 24, 2017",4.3957,4.6245,3.6627,4.0185,4.0185,"1,639,850"
"Dec 23, 2017",3.9279,4.6741,3.9165,4.4319,4.4319,"1,516,870"
"Dec 22, 2017",5.1439,5.198,3.4542,3.8532,3.8532,"1,721,410"
"Dec 21, 2017",4.8782,5.5462,4.6245,5.0326,5.0326,"1,804,550"
"Dec 20, 2017",5.7385,7.3899,4.3697,4.8476,4.8476,"2,464,740"
"Dec 19, 2017",8.3897,8.4086,7.4711,7.562,7.562,"3,158,240"
"Dec 18, 2017",10.561,10.561,5.7855,8.3493,8.3493,"2,967,030"
"Dec 17, 2017",5.9902,12.1894,5.8366,10.5579,10.5579,"3,035,850"
"Dec 16, 2017",5.0322,6.0338,4.9918,5.9842,5.9842,"755,714"
"Dec 15, 2017",4.4429,5.2836,4.4429,5.0035,5.0035,"972,025"
"Dec 14, 2017",4.0306,4.443,3.936,4.443,4.443,"582,458"
"Dec 13, 2017",4.2993,4.3725,3.9813,4.0681,4.0681,"692,505"
"Dec 12, 2017",3.9011,4.3436,3.8395,4.3011,4.3011,"838,919"
"Dec 11, 2017",3.45,3.9671,3.267,3.8697,3.8697,"735,963"
"Dec 10, 2017",3.4174,3.6525,3.0051,3.4467,3.4467,"923,580"
"Dec 09, 2017",3.8324,3.9299,3.1471,3.4077,3.4077,"866,925"
"Dec 08, 2017",3.7833,3.9513,3.3202,3.8172,3.8172,"924,748"
"Dec 07, 2017",3.2966,3.7829,3.0884,3.7756,3.7756,"463,861"
"Dec 06, 2017",2.786,3.7223,2.786,3.3094,3.3094,"708,488"
"Dec 05, 2017",2.6716,2.8372,2.651,2.7983,2.7983,"496,599"
"Dec 04, 2017",2.7244,2.7789,2.5464,2.6682,2.6682,"643,893"
"Dec 03, 2017",2.4843,2.8837,2.4709,2.7185,2.7185,"511,950"
"Dec 02, 2017",2.4151,2.5201,2.3833,2.4945,2.4945,"463,783"
"Dec 01, 2017",2.185,2.4221,2.0706,2.4176,2.4176,"530,200"
"Nov 30, 2017",2.0639,2.2909,1.948,2.1863,2.1863,"340,965"
"*Close price adjusted for splits.**Adjusted close price adjusted forsplits and dividend and/or capital gain distributions.splits and 
dividend and/or capital gain distributions.© 2022 Yahoo. All rights 
reserved.",,,,,,
