airport_id,city,name,latitude,longitude,country,iata,icao,altitude,altitude,timezone,dst,tz
3962,Yerevan,Erebuni Airport,40.12210083,44.46500015,Armenia,\N,UDYE,2948,4,E,Asia/Yerevan,airport
3965,Gyumri,Gyumri Shirak Airport,40.75040054,43.85929871,Armenia,LWN,UDSG,5000,4,E,Asia/Yerevan,airport
3963,Stepanavan,Stepanavan Airport,41.04850006,44.33720016,Armenia,\N,UDLS,4836,4,E,Asia/Yerevan,airport
3964,Yerevan,Zvartnots International Airport,40.14730072,44.39590073,Armenia,EVN,UDYZ,2838,4,E,Asia/Yerevan,airport
2895,Oranjestad,Queen Beatrix International Airport,12.50139999,-70.01519775,Aruba,AUA,TNCA,60,-4,U,America/Aruba,airport
3341,Adelaide,Adelaide International Airport,-34.94499969,138.5310059,Australia,ADL,YPAD,20,9.5,O,Australia/Adelaide,airport
3350,Adelaide,Adelaide Parafield Airport,-34.79330063,138.6329956,Australia,\N,YPPF,57,9.5,O,Australia/Adelaide,airport
6235,Albany,Albany Airport,-34.94329834,117.8089981,Australia,ALH,YABA,233,8,O,Australia/Perth,airport
3333,Albury,Albury Airport,-36.06779861,146.9579926,Australia,ABX,YMAY,539,10,O,Australia/Sydney,airport
3319,Alice Springs,Alice Springs Airport,-23.80669975,133.9019928,Australia,ASP,YBAS,1789,9.5,N,Australia/Darwin,airport
12011,Alpha,Alpha Airport,-23.646099,146.584,Australia,ABH,YAPH,1255,\N,\N,\N,airport
12012,,Ararat Airport,-37.30939865,142.9889984,Australia,ARY,YARA,1008,\N,\N,\N,airport
6236,Argyle,Argyle Airport,-16.6369,128.451004,Australia,GYL,YARG,522,8,O,Australia/Perth,airport
4062,Armidale,Armidale Airport,-30.52809906,151.6170044,Australia,ARM,YARM,3556,10,O,Australia/Sydney,airport
10140,Atherton,Atherton Airport,-17.26169968,145.5149994,Australia,\N,YATN,2450,10,O,\N,airport
6237,Aurukun,Aurukun Airport,-13.354067,141.72065,Australia,AUU,YAUR,31,10,O,Australia/Brisbane,airport
3332,Avalon,Avalon Airport,-38.03939819,144.4689941,Australia,AVV,YMAV,35,10,O,Australia/Hobart,airport
4010,Uluru,Ayers Rock Connellan Airport,-25.1861,130.975998,Australia,AYQ,YAYE,1626,9.5,N,Australia/Darwin,airport
6239,Badu Island,Badu Island Airport,-10.14999962,142.1734,Australia,BDD,YBAU,14,10,O,Australia/Brisbane,airport
9402,Bairnsdale,Bairnsdale Airport,-37.88750076,147.5679932,Australia,BSJ,YBNS,165,10,O,Australia/Hobart,airport
8354,Ballarat,Ballarat Airport,-37.51169968,143.7910004,Australia,\N,YBLT,1433,10,O,Australia/Hobart,airport
7129,Ballera,Ballera Airport,-27.405633,141.809458,Australia,\N,YLLE,385,10,N,Australia/Brisbane,airport
4291,Ballina Byron Bay,Ballina Byron Gateway Airport,-28.83390045,153.5619965,Australia,BNK,YBNA,7,10,O,Australia/Sydney,airport
12014,,Balranald Airport,-34.62360001,143.5780029,Australia,BZD,YBRN,210,\N,\N,\N,airport
6238,Barcaldine,Barcaldine Airport,-23.56529999,145.3070068,Australia,BCI,YBAR,878,10,O,Australia/Brisbane,airport
7566,Barrow Island,Barrow Island Airport,-20.86440086,115.4059982,Australia,BWB,YBWX,26,8,U,Australia/Perth,airport
6249,Bathurst,Bathurst Airport,-33.40940094,149.6519928,Australia,BHS,YBTH,2435,10,O,Australia/Sydney,airport
7571,Bathurst Island,Bathurst Island Airport,-11.76920033,130.6199951,Australia,BRT,YBTI,67,9.5,U,Australia/Darwin,airport
6243,Bedourie,Bedourie Airport,-24.34609985,139.4600067,Australia,BEU,YBIE,300,10,O,Australia/Brisbane,airport
12013,,Benalla Airport,-36.55189896,146.0070038,Australia,BLN,YBLA,569,\N,\N,\N,airport
6915,Bendigo,Bendigo Airport,-36.73939896,144.3300018,Australia,\N,YBDG,705,10,U,Australia/Hobart,airport
8696,Mine Site,Beverley Airport,-30.18670082,139.5579987,Australia,\N,YBEE,116,9.5,O,Australia/Adelaide,airport
6240,Birdsville,Birdsville Airport,-25.89749908,139.3480072,Australia,BVI,YBDV,159,10,O,Australia/Brisbane,airport
4217,Blackall,Blackall Airport,-24.42779922,145.4290009,Australia,BKQ,YBCK,928,10,O,Australia/Brisbane,airport
6250,Blackwater,Blackwater Airport,-23.60309982,148.8070068,Australia,BLT,YBTR,657,10,O,Australia/Brisbane,airport
6246,Boigu,Boigu Airport,-9.232780457,142.2180023,Australia,GIC,YBOI,23,10,O,Australia/Brisbane,airport
10618,Borroloola,Borroloola Airport,-16.07530022,136.302002,Australia,BOX,YBRL,55,9.5,O,\N,airport
6248,Boulia,Boulia Airport,-22.91329956,139.8999939,Australia,BQL,YBOU,542,10,O,Australia/Brisbane,airport
6244,Bourke,Bourke Airport,-30.03919983,145.9519958,Australia,BRK,YBKE,352,10,O,Australia/Sydney,airport
9068,Brampton Island,Brampton Island Airport,-20.80330086,149.2700043,Australia,BMP,YBPI,11,10,O,Australia/Brisbane,airport
12015,,Brewarrina Airport,-29.97389984,146.8170013,Australia,BWQ,YBRW,414,\N,\N,\N,airport
3317,Brisbane,Brisbane Archerfield Airport,-27.57029915,153.0079956,Australia,\N,YBAF,63,10,O,Australia/Brisbane,airport
3320,Brisbane,Brisbane International Airport,-27.38419914,153.1170044,Australia,BNE,YBBN,13,10,N,Australia/Brisbane,airport
9853,Toowoomba,Brisbane West Wellcamp Airport,-27.558333,151.793333,Australia,WTB,YBWW,1509,10,N,Australia/Brisbane,airport
6241,Broken Hill,Broken Hill Airport,-32.00139999,141.4720001,Australia,BHQ,YBHI,958,9.5,O,Australia/Adelaide,airport
4319,Broome,Broome International Airport,-17.94470024,122.2320023,Australia,BME,YBRM,56,8,O,Australia/Perth,airport
10116,Bunbury,Bunbury Airport,-33.37829971,115.677002,Australia,BUY,YBUN,53,8,U,\N,airport
4218,Bundaberg,Bundaberg Airport,-24.90390015,152.3190002,Australia,BDB,YBUD,107,10,O,Australia/Brisbane,airport
6860,Bungle Bungle,Bungle Bungle Airport,-17.54529953,128.3070068,Australia,\N,YBUU,0,8,U,Australia/Perth,airport
6245,Burketown,Burketown Airport,-17.74860001,139.5339966,Australia,BUC,YBKT,21,10,O,Australia/Brisbane,airport
9090,Brusselton,Busselton Regional Airport,-33.68842316,115.4015961,Australia,BQB,YBLN,55,8,O,Australia/Perth,airport
3322,Cairns,Cairns International Airport,-16.88579941,145.7550049,Australia,CNS,YBCS,10,10,N,Australia/Brisbane,airport
3357,Camden,Camden Airport,-34.04029846,150.6869965,Australia,CDU,YSCN,230,10,O,Australia/Sydney,airport
3355,Canberra,Canberra International Airport,-35.30690002,149.1950073,Australia,CBR,YSCB,1886,10,O,Australia/Sydney,airport
6251,Carnarvon,Carnarvon Airport,-24.880211,113.67174,Australia,CVQ,YCAR,13,8,O,Australia/Perth,airport
6256,Ceduna,Ceduna Airport,-32.13059998,133.7100067,Australia,CED,YCDU,77,9.5,O,Australia/Adelaide,airport
6806,Cessnock,Cessnock Airport,-32.787498,151.341995,Australia,CES,YCNK,211,10,O,Australia/Sydney,airport
3323,Charlieville,Charleville Airport,-26.41329956,146.2619934,Australia,CTL,YBCV,1003,10,O,Australia/Brisbane,airport
8980,Chinchilla,Chinchilla Airport,-26.77499962,150.6170044,Australia,CCL,YCCA,1028,10,O,Australia/Brisbane,airport
9901,Clermont,Clermont Airport,-22.7730999,147.6210022,Australia,CMQ,YCMT,908,10,N,\N,airport
12016,,Cleve Airport,-33.70970154,136.5050049,Australia,CVC,YCEE,589,\N,\N,\N,airport
6255,Cloncurry,Cloncurry Airport,-20.66860008,140.5039978,Australia,CNJ,YCCY,616,10,O,Australia/Brisbane,airport
6252,Cobar,Cobar Airport,-31.53829956,145.7940063,Australia,CAZ,YCBA,724,10,O,Australia/Sydney,airport
6254,Coconut Island,Coconut Island Airport,-10.05000019,143.0700073,Australia,CNC,YCCT,3,10,O,Australia/Brisbane,airport
6260,Coen,Coen Airport,-13.761133,143.113311,Australia,CUQ,YCOE,532,10,O,Australia/Brisbane,airport
3356,Coff's Harbour,Coffs Harbour Airport,-30.32060051,153.1159973,Australia,CFS,YSCH,18,10,O,Australia/Sydney,airport
6253,Coober Pedy,Coober Pedy Airport,-29.04000092,134.720993,Australia,CPD,YCBP,740,9.5,O,Australia/Adelaide,airport
7912,Cooinda,Cooinda Airport,-12.90330029,132.5319977,Australia,CDA,YCOO,13,9.5,U,Australia/Darwin,airport
6257,Cooktown,Cooktown Airport,-15.44470024,145.1840057,Australia,CTN,YCKN,26,10,O,Australia/Brisbane,airport
6261,Cooma,Cooma Snowy Mountains Airport,-36.30059814,148.973999,Australia,OOM,YCOM,3088,10,O,Australia/Sydney,airport
9193,Coonabarabran,Coonabarabran Airport,-31.33250046,149.2669983,Australia,COJ,YCBB,2117,10,O,Australia/Sydney,airport
6259,Coonamble,Coonamble Airport,-30.98329926,148.3760071,Australia,CNB,YCNM,604,10,O,Australia/Sydney,airport
10378,Coondewanna,Coondewanna Airport,-22.9666996,118.8130035,Australia,CJF,YCWA,2300,8,N,\N,airport
12019,,Cootamundra Airport,-34.62390137,148.0279999,Australia,CMD,YCTM,1110,\N,\N,\N,airport
9542,Coral Bay,Coral Bay Airport,-23.12999916,113.7770004,Australia,\N,YCOY,5,8,O,Australia/Perth,airport
12017,,Corowa Airport,-35.99470139,146.3569946,Australia,CWW,YCOR,469,\N,\N,\N,airport
12018,,Corryong Airport,-36.18280029,147.8880005,Australia,CYG,YCRG,963,\N,\N,\N,airport
8351,Cunderdin,Cunderdin Airport,-31.62220001,117.2170029,Australia,\N,YCUN,705,8,O,Australia/Perth,airport
6258,Cunnamulla,Cunnamulla Airport,-28.03000069,145.621994,Australia,CMA,YCMU,630,10,O,Australia/Brisbane,airport
6263,Darnley Island,Darnley Island Airport,-9.583330154,143.7669983,Australia,NLF,YDNI,0,10,O,Australia/Brisbane,airport
3999,Darwin,Darwin International Airport,-12.41469955,130.8769989,Australia,DRW,YPDN,103,9.5,N,Australia/Darwin,airport
12021,Deniliquin,Deniliquin Airport,-35.55939865,144.9459991,Australia,DNQ,YDLQ,316,\N,\N,\N,airport
7569,Derby,Derby Airport,-17.37000084,123.6610031,Australia,DRB,YDBY,24,8,U,Australia/Perth,airport
6264,Devonport,Devonport Airport,-41.16970062,146.4299927,Australia,DPO,YDPO,33,10,O,Australia/Melbourne,airport
12020,,Dirranbandi Airport,-28.5916996,148.2169952,Australia,DRN,YDBI,567,\N,\N,\N,airport
6262,Doomadgee,Doomadgee Airport,-17.94029999,138.8220062,Australia,DMD,YDMG,153,10,O,Australia/Brisbane,airport
3358,Dubbo,Dubbo City Regional Airport,-32.21670151,148.5749969,Australia,DBO,YSDU,935,10,O,Australia/Sydney,airport
11658,Dulkaninna,Dulkaninna Airport,-29.01329994,138.4810028,Australia,DLK,YDLK,0,9.5,U,\N,airport
7572,Dunk Island,Dunk Island Airport,-17.94169998,146.1399994,Australia,DKI,YDKI,6,10,U,Australia/Brisbane,airport
12022,,Dysart Airport,-22.62220001,148.3639984,Australia,DYA,YDYS,670,\N,\N,\N,airport
12023,,Echuca Airport,-36.15719986,144.7619934,Australia,ECH,YECH,323,\N,\N,\N,airport
6265,Elcho Island,Elcho Island Airport,-12.01939964,135.5709991,Australia,ELC,YELD,101,9.5,O,Australia/Darwin,airport
3990,Emerald,Emerald Airport,-23.56749916,148.1790009,Australia,EMD,YEML,624,10,O,Australia/Brisbane,airport
6266,Esperance,Esperance Airport,-33.684399,121.822998,Australia,EPR,YESP,470,8,O,Australia/Perth,airport
7576,Fitzroy Crossing,Fitzroy Crossing Airport,-18.18190002,125.5589981,Australia,FIZ,YFTZ,368,8,U,Australia/Perth,airport
6267,Flinders Island,Flinders Island Airport,-40.09170151,147.9929962,Australia,FLS,YFLI,10,10,O,Australia/Melbourne,airport
11038,Elliston,Flinders Island Airport,-33.730989,134.501,Australia,\N,YFLS,0,9.5,O,\N,airport
12024,Forbes,Forbes Airport,-33.363602,147.934998,Australia,FRB,YFBS,760,\N,\N,\N,airport
8353,Forrest,Forrest Airport,-30.83810043,128.1150055,Australia,\N,YFRT,511,8,O,Australia/Perth,airport
9127,Cloudbreak,Fortescue - Dave Forrest Aerodrome,-22.290754,119.437143,Australia,KFE,YFDF,1555,8,N,Australia/Perth,airport
11031,Pirlangimpi,Garden Point Airport,-11.40250015,130.4219971,Australia,GPN,YGPT,90,9.5,O,\N,airport
7130,Gatton,Gatton Campus Airport,-27.56040607,152.3404598,Australia,\N,YGAT,0,10,N,Australia/Brisbane,airport
8996,Gayndah,Gayndah Airport,-25.61440086,151.6190033,Australia,GAH,YGAY,369,10,N,Australia/Brisbane,airport
7704,Geelong,Geelong Airport,-38.22499847,144.3329926,Australia,GEX,YGLG,43,10,O,Australia/Hobart,airport
6268,Geraldton,Geraldton Airport,-28.796101,114.707001,Australia,GET,YGEL,121,8,O,Australia/Perth,airport
6269,Gladstone,Gladstone Airport,-23.869699,151.223007,Australia,GLT,YGLA,64,10,O,Australia/Brisbane,airport
9096,Glen Innes,Glen Innes Airport,-29.67499924,151.6889954,Australia,GLI,YGLI,3433,10,O,Australia/Sydney,airport
3321,Coolangatta,Gold Coast Airport,-28.1644001,153.5050049,Australia,OOL,YBCG,21,10,N,Australia/Brisbane,airport
6805,Goulburn,Goulburn Airport,-34.81029892,149.7259979,Australia,GUL,YGLB,2141,10,O,Australia/Sydney,airport
6316,Gove,Gove Airport,-12.26939964,136.8179932,Australia,GOV,YPGV,192,9.5,O,Australia/Darwin,airport
6792,Grafton,Grafton Airport,-29.75939941,153.0299988,Australia,GFN,YGFN,110,10,U,Australia/Sydney,airport
8820,Great Keppel Island,Great Keppel Is Airport,-23.18330002,150.9420013,Australia,GKL,YGKL,21,10,U,Australia/Brisbane,airport
6271,Griffith,Griffith Airport,-34.25080109,146.0670013,Australia,GFF,YGTH,439,10,O,Australia/Sydney,airport
6270,Groote Eylandt,Groote Eylandt Airport,-13.97500038,136.4600067,Australia,GTE,YGTE,53,9.5,O,Australia/Darwin,airport
12025,,Gunnedah Airport,-30.96109962,150.2510071,Australia,GUH,YGDH,863,\N,\N,\N,airport
7575,Halls Creek,Halls Creek Airport,-18.23390007,127.6699982,Australia,HCQ,YHLC,1346,8,U,Australia/Perth,airport
7574,Hamilton,Hamilton Airport,-37.64889908,142.0650024,Australia,HLT,YHML,803,10,O,Australia/Hobart,airport
6242,Hamilton Island,Hamilton Island Airport,-20.35810089,148.9519959,Australia,HTI,YBHM,15,10,O,Australia/Brisbane,airport
12026,,Hay Airport,-34.53139877,144.8300018,Australia,HXX,YHAY,305,\N,\N,\N,airport
4221,Hayman Island,Hayman Island Heliport,-20.0599,148.8834,Australia,HIS,YHYN,8,10,O,Australia/Brisbane,airport
4052,Hervey Bay,Hervey Bay Airport,-25.31889915,152.8800049,Australia,HVB,YHBA,60,10,O,Australia/Brisbane,airport
3336,Hobart,Hobart International Airport,-42.83610153,147.5099945,Australia,HBA,YMHB,13,10,O,Australia/Melbourne,airport
6273,Hooker Creek,Hooker Creek Airport,-18.33670044,130.6380005,Australia,HOK,YHOO,320,9.5,O,Australia/Darwin,airport
12027,,Hopetoun Airport,-35.71530151,142.3600006,Australia,HTU,YHPN,256,\N,\N,\N,airport
6272,Horn Island,Horn Island Airport,-10.58640003,142.2899933,Australia,HID,YHID,43,10,O,Australia/Brisbane,airport
11273,Horsham,Horsham Airport,-36.66970062,142.1730042,Australia,HSM,YHSM,445,10,O,\N,airport
6275,Hughenden,Hughenden Airport,-20.81500053,144.2250061,Australia,HGD,YHUG,1043,10,O,Australia/Brisbane,airport
8823,Innisfail,Innisfail Airport,-17.55940056,146.0119934,Australia,IFL,YIFL,46,10,U,Australia/Brisbane,airport
9095,Inverell,Inverell Airport,-29.88829994,151.1439972,Australia,IVR,YIVL,2667,10,O,Australia/Sydney,airport
9001,Ivanhoe,Ivanhoe Airport,-32.88330078,144.3099976,Australia,\N,YIVO,330,10,O,Australia/Sydney,airport
7913,Jabiru,Jabiru Airport,-12.6583004,132.8930054,Australia,JAB,YJAB,85,9.5,U,Australia/Darwin,airport
6276,Julia Creek,Julia Creek Airport,-20.66830063,141.7230072,Australia,JCK,YJLC,404,10,O,Australia/Brisbane,airport
10370,Kadina,Kadina Airport,-33.97669983,137.6600037,Australia,\N,YKDI,42,9.5,O,\N,airport
6277,Kalbarri,Kalbarri Airport,-27.692813,114.259169,Australia,KAX,YKBR,157,8,O,Australia/Perth,airport
3346,Kalgoorlie,Kalgoorlie Boulder Airport,-30.7894001,121.461998,Australia,KGI,YPKG,1203,8,O,Australia/Perth,airport
6279,Kalkgurung,Kalkgurung Airport,-17.43190002,130.8079987,Australia,KFG,YKKG,646,9.5,O,Australia/Darwin,airport
3345,Karratha,Karratha Airport,-20.71220016,116.7730026,Australia,KTA,YPKA,29,8,O,Australia/Perth,airport
6280,Karumba,Karumba Airport,-17.45669937,140.8300018,Australia,KRB,YKMB,5,10,O,Australia/Brisbane,airport
12029,,Kempsey Airport,-31.07439995,152.7700043,Australia,KPS,YKMP,54,\N,\N,\N,airport
12028,,Kerang Airport,-35.75139999,143.9389954,Australia,KRA,YKER,254,\N,\N,\N,airport
6278,King Island,King Island Airport,-39.87749863,143.878006,Australia,KNS,YKII,132,10,O,Australia/Melbourne,airport
12030,,Kingaroy Airport,-26.5807991,151.8410034,Australia,KGY,YKRY,1492,\N,\N,\N,airport
4051,Kingscote,Kingscote Airport,-35.71390152,137.5209961,Australia,KGC,YKSC,24,9.5,O,Australia/Adelaide,airport
6281,Kowanyama,Kowanyama Airport,-15.48560047,141.7510071,Australia,KWM,YKOW,35,10,O,Australia/Brisbane,airport
6282,Kubin,Kubin Airport,-10.22500038,142.2180023,Australia,KUG,YKUB,15,10,O,Australia/Brisbane,airport
3347,Kununurra,Kununurra Airport,-15.77810001,128.7079926,Australia,KNX,YPKU,145,8,O,Australia/Perth,airport
6284,Lake Evella,Lake Evella Airport,-12.49890041,135.8059998,Australia,LEL,YLEV,256,9.5,O,Australia/Darwin,airport
9065,Lake Macquarie,Lake Macquarie Airport,-33.0667,151.647995,Australia,BEO,YPEC,2,10,O,Australia/Sydney,airport
12031,Morwell,Latrobe Valley Airport,-38.207199,146.470001,Australia,TGN,YLTV,180,\N,\N,\N,airport
3337,Launceston,Launceston Airport,-41.54529953,147.2140045,Australia,LST,YMLT,562,10,O,Australia/Melbourne,airport
6291,Laverton,Laverton Airport,-28.61359978,122.4240036,Australia,LVO,YLTN,1530,8,O,Australia/Perth,airport
3348,Learmonth,Learmonth Airport,-22.23559952,114.0889969,Australia,LEA,YPLM,19,8,O,Australia/Perth,airport
8349,Leigh Creek,Leigh Creek Airport,-30.59830093,138.4259949,Australia,LGH,YLEC,856,9.5,O,Australia/Adelaide,airport
6290,Leinster,Leinster Airport,-27.84329987,120.7030029,Australia,LER,YLST,1631,8,O,Australia/Perth,airport
6283,Leonora,Leonora Airport,-28.87809944,121.3150024,Australia,LNO,YLEO,1217,8,O,Australia/Perth,airport
6288,Lightning Ridge,Lightning Ridge Airport,-29.45669937,147.9839935,Australia,LHG,YLRD,540,10,O,Australia/Sydney,airport
9818,Lilydale,Lilydale Airport,-37.69169998,145.3670044,Australia,\N,YLIL,76,10,O,Australia/Hobart,airport
6287,Lismore,Lismore Airport,-28.83029938,153.2599945,Australia,LSY,YLIS,35,10,O,Australia/Sydney,airport
7573,Lizard Island,Lizard Island Airport,-14.673273,145.454571,Australia,LZR,YLZI,70,10,O,Australia/Brisbane,airport
6286,Lockhart River,Lockhart River Airport,-12.7869,143.304993,Australia,IRG,YLHR,77,10,O,Australia/Brisbane,airport
6289,Longreach,Longreach Airport,-23.43420029,144.2799988,Australia,LRE,YLRE,627,10,O,Australia/Brisbane,airport
6285,Lord Howe Island,Lord Howe Island Airport,-31.53829956,159.0769959,Australia,LDH,YLHI,5,10.5,O,Australia/Lord_Howe,airport
6292,Mabuiag Island,Mabuiag Island Airport,-9.949999809,142.1829987,Australia,UBB,YMAA,0,10,O,Australia/Brisbane,airport
3326,Mackay,Mackay Airport,-21.17169952,149.1799927,Australia,MKY,YBMK,19,10,O,Australia/Brisbane,airport
6809,Maitland,Maitland Airport,-32.70330048,151.4880066,Australia,MTL,YMND,85,10,O,Australia/Sydney,airport
8380,Mallacoota,Mallacoota Airport,-37.59830093,149.7200012,Australia,XMC,YMCO,31,10,U,Australia/Hobart,airport
6296,Maningrida,Maningrida Airport,-12.05609989,134.2339935,Australia,MNG,YMGD,123,9.5,O,Australia/Darwin,airport
12032,,Mareeba Airport,-17.06920052,145.4190063,Australia,MRG,YMBA,1560,\N,\N,\N,airport
6306,Maryborough,Maryborough Airport,-25.51329994,152.7149963,Australia,MBH,YMYB,38,10,O,Australia/Brisbane,airport
6297,McArthur River Mine,McArthur River Mine Airport,-16.44249916,136.0839996,Australia,MCV,YMHU,131,9.5,O,Australia/Darwin,airport
6293,Meekatharra,Meekatharra Airport,-26.61170006,118.5479965,Australia,MKR,YMEK,1713,8,O,Australia/Perth,airport
3334,Melbourne,Melbourne Essendon Airport,-37.72809982,144.9019928,Australia,MEB,YMEN,282,10,O,Australia/Hobart,airport
3339,Melbourne,Melbourne International Airport,-37.6733017,144.8430023,Australia,MEL,YMML,434,10,O,Australia/Hobart,airport
3338,Melbourne,Melbourne Moorabbin Airport,-37.97579956,145.102005,Australia,MBW,YMMB,50,10,O,Australia/Hobart,airport
9002,Menindee,Menindee Airport,-32.36669922,142.4049988,Australia,\N,YMED,0,10,O,Australia/Sydney,airport
6294,Merimbula,Merimbula Airport,-36.90859985,149.901001,Australia,MIM,YMER,7,10,O,Australia/Sydney,airport
6298,Mildura,Mildura Airport,-34.22919846,142.0859985,Australia,MQL,YMIA,167,10,O,Australia/Hobart,airport
6295,Milingimbi,Milingimbi Airport,-12.09440041,134.8939972,Australia,MGT,YMGB,53,9.5,O,Australia/Darwin,airport
8831,Moomba,Moomba Airport,-28.09939957,140.1970062,Australia,MOO,YOOM,143,9.5,O,Australia/Adelaide,airport
6301,Moranbah,Moranbah Airport,-22.05780029,148.0769959,Australia,MOV,YMRB,770,10,O,Australia/Brisbane,airport
6300,Moree,Moree Airport,-29.49889946,149.8450012,Australia,MRZ,YMOR,701,10,O,Australia/Sydney,airport
6304,Mornington Island,Mornington Island Airport,-16.66250038,139.1779938,Australia,ONG,YMTI,33,10,O,Australia/Brisbane,airport
6302,Moruya,Moruya Airport,-35.89780045,150.1439972,Australia,MYA,YMRY,14,10,O,Australia/Sydney,airport
6303,Mount Gambier,Mount Gambier Airport,-37.74560165,140.7850037,Australia,MGB,YMTG,212,9.5,O,Australia/Adelaide,airport
8822,Mount Garnet,Mount Garnet Airport,-17.70000076,145.1499939,Australia,\N,YMRT,657,10,U,Australia/Brisbane,airport
6274,Mount Hotham,Mount Hotham Airport,-37.04750061,147.3339996,Australia,MHU,YHOT,4260,10,O,Australia/Hobart,airport
3324,Mount Isa,Mount Isa Airport,-20.66390038,139.4889984,Australia,ISA,YBMA,1121,10,O,Australia/Brisbane,airport
6419,Mount Keith,Mount Keith Airport,-27.28639984,120.5550003,Australia,WME,YMNE,1792,8,O,Australia/Perth,airport
6299,Mount Magnet,Mount Magnet Airport,-28.11610031,117.8420029,Australia,MMG,YMOG,1354,8,O,Australia/Perth,airport
6808,Mudgee,Mudgee Airport,-32.5625,149.6109924,Australia,DGE,YMDG,1545,10,O,Australia/Sydney,airport
11272,Murray Bridge,Murray Bridge Airport,-35.06669998,139.227005,Australia,\N,YMBD,55,10,O,\N,airport
6305,Murray Island,Murray Island Airport,-9.916669846,144.0549927,Australia,MYI,YMUI,300,10,O,Australia/Brisbane,airport
6308,Narrabri,Narrabri Airport,-30.31920052,149.8269959,Australia,NAA,YNBR,788,10,O,Australia/Sydney,airport
6307,Narrandera,Narrandera Airport,-34.70220184,146.5119934,Australia,NRA,YNAR,474,10,O,Australia/Sydney,airport
12034,,Narromine Airport,-32.21469879,148.2250061,Australia,QRM,YNRM,782,\N,\N,\N,airport
4320,Newcastle,Newcastle Airport,-32.79499817,151.8339996,Australia,NTL,YWLM,31,10,O,Australia/Sydney,airport
6310,Newman,Newman Airport,-23.4178009,119.8030014,Australia,ZNE,YNWN,1724,8,O,Australia/Perth,airport
12033,,Ngukurr Airport,-14.72280025,134.746994,Australia,RPM,YNGU,45,\N,\N,\N,airport
6309,Normanton,Normanton Airport,-17.68409,141.069664,Australia,NTN,YNTN,73,10,O,Australia/Brisbane,airport
3318,Amberley,Northern Peninsula Airport,-10.9508,142.459,Australia,ABM,YBAM,34,10,O,Australia/Brisbane,airport
6899,Nowra,Nowra Airport,-34.94889832,150.5370026,Australia,NOA,YSNW,400,10,O,Australia/Sydney,airport
6247,Oakey,Oakey Airport,-27.41139984,151.7350006,Australia,OKY,YBOK,1335,10,O,Australia/Brisbane,airport
